Timestamp,X,Y,Button Pressed,Time,Subject ID
1616448586,1006,472,-1,-1,0
1616448586,993,471,-1,-1,0
1616448586,981,471,-1,-1,0
1616448586,967,471,-1,-1,0
1616448586,956,471,-1,-1,0
1616448586,942,471,-1,-1,0
1616448586,929,471,-1,-1,0
1616448586,913,471,-1,-1,0
1616448586,898,472,-1,-1,0
1616448586,883,473,-1,-1,0
1616448586,867,473,-1,-1,0
1616448586,855,473,-1,-1,0
1616448586,842,473,-1,-1,0
1616448586,831,473,-1,-1,0
1616448586,822,473,-1,-1,0
1616448586,814,473,-1,-1,0
1616448586,808,472,-1,-1,0
1616448586,803,471,-1,-1,0
1616448586,800,471,-1,-1,0
1616448586,798,470,-1,-1,0
1616448586,797,470,-1,-1,0
1616448586,796,469,-1,-1,0
1616448587,796,469,-1,-1,0
1616448587,795,469,-1,-1,0
1616448587,794,468,-1,-1,0
1616448587,791,466,-1,-1,0
1616448587,788,465,-1,-1,0
1616448587,782,462,-1,-1,0
1616448587,774,458,-1,-1,0
1616448587,767,454,-1,-1,0
1616448587,760,449,-1,-1,0
1616448587,753,445,-1,-1,0
1616448587,748,441,-1,-1,0
1616448587,740,436,-1,-1,0
1616448587,736,431,-1,-1,0
1616448587,731,427,-1,-1,0
1616448587,726,425,-1,-1,0
1616448587,723,422,-1,-1,0
1616448587,718,419,-1,-1,0
1616448587,713,416,-1,-1,0
1616448587,710,415,-1,-1,0
1616448587,704,412,-1,-1,0
1616448587,698,410,-1,-1,0
1616448587,691,407,-1,-1,0
1616448587,684,406,-1,-1,0
1616448587,676,405,-1,-1,0
1616448587,668,405,-1,-1,0
1616448587,660,405,-1,-1,0
1616448587,652,405,-1,-1,0
1616448587,644,405,-1,-1,0
1616448587,636,405,-1,-1,0
1616448587,630,405,-1,-1,0
1616448587,623,406,-1,-1,0
1616448587,618,407,-1,-1,0
1616448587,615,407,-1,-1,0
1616448587,612,407,-1,-1,0
1616448587,610,408,-1,-1,0
1616448587,609,408,-1,-1,0
1616448587,608,408,-1,-1,0
1616448587,608,408,0,2.64975,0
1616448587,608,408,5,0.0958,0
1616448587,607,405,-1,-1,0
1616448587,606,401,-1,-1,0
1616448587,605,400,-1,-1,0
1616448587,603,398,-1,-1,0
1616448587,603,397,-1,-1,0
1616448587,602,396,-1,-1,0
1616448587,601,394,-1,-1,0
1616448587,601,393,-1,-1,0
1616448587,601,392,-1,-1,0
1616448587,600,391,-1,-1,0
1616448587,600,390,-1,-1,0
1616448587,600,390,-1,-1,0
1616448587,600,389,-1,-1,0
1616448587,600,389,-1,-1,0
1616448587,600,388,-1,-1,0
1616448587,600,388,-1,-1,0
1616448587,600,387,-1,-1,0
1616448587,600,386,-1,-1,0
1616448587,600,385,-1,-1,0
1616448587,600,384,-1,-1,0
1616448587,600,383,-1,-1,0
1616448587,600,381,-1,-1,0
1616448587,600,380,-1,-1,0
1616448587,600,379,-1,-1,0
1616448587,600,378,-1,-1,0
1616448587,600,377,-1,-1,0
1616448587,600,377,-1,-1,0
1616448587,600,375,-1,-1,0
1616448587,600,375,-1,-1,0
1616448587,600,374,-1,-1,0
1616448587,600,374,-1,-1,0
1616448590,603,373,-1,-1,0
1616448590,614,373,-1,-1,0
1616448590,624,372,-1,-1,0
1616448590,635,372,-1,-1,0
1616448590,652,372,-1,-1,0
1616448590,666,372,-1,-1,0
1616448590,681,372,-1,-1,0
1616448590,695,372,-1,-1,0
1616448590,711,372,-1,-1,0
1616448590,725,372,-1,-1,0
1616448590,741,372,-1,-1,0
1616448590,754,372,-1,-1,0
1616448590,769,372,-1,-1,0
1616448590,785,372,-1,-1,0
1616448590,798,372,-1,-1,0
1616448590,813,372,-1,-1,0
1616448590,827,372,-1,-1,0
1616448590,842,372,-1,-1,0
1616448590,855,371,-1,-1,0
1616448590,870,368,-1,-1,0
1616448590,882,367,-1,-1,0
1616448590,898,364,-1,-1,0
1616448590,911,362,-1,-1,0
1616448590,925,359,-1,-1,0
1616448590,937,356,-1,-1,0
1616448590,948,353,-1,-1,0
1616448590,956,350,-1,-1,0
1616448590,964,346,-1,-1,0
1616448590,969,344,-1,-1,0
1616448590,974,342,-1,-1,0
1616448590,978,340,-1,-1,0
1616448590,980,339,-1,-1,0
1616448590,982,337,-1,-1,0
1616448590,983,336,-1,-1,0
1616448590,985,334,-1,-1,0
1616448590,986,333,-1,-1,0
1616448590,987,331,-1,-1,0
1616448590,988,330,-1,-1,0
1616448590,989,328,-1,-1,0
1616448590,990,326,-1,-1,0
1616448590,991,323,-1,-1,0
1616448590,992,319,-1,-1,0
1616448590,992,316,-1,-1,0
1616448590,992,313,-1,-1,0
1616448590,992,308,-1,-1,0
1616448590,992,304,-1,-1,0
1616448590,991,298,-1,-1,0
1616448590,989,291,-1,-1,0
1616448590,987,284,-1,-1,0
1616448590,985,275,-1,-1,0
1616448590,983,265,-1,-1,0
1616448590,981,256,-1,-1,0
1616448590,979,246,-1,-1,0
1616448590,978,237,-1,-1,0
1616448590,977,228,-1,-1,0
1616448590,976,221,-1,-1,0
1616448590,975,215,-1,-1,0
1616448590,974,210,-1,-1,0
1616448590,972,204,-1,-1,0
1616448590,971,200,-1,-1,0
1616448590,969,196,-1,-1,0
1616448590,968,193,-1,-1,0
1616448590,967,192,-1,-1,0
1616448590,966,191,-1,-1,0
1616448590,966,189,-1,-1,0
1616448590,965,189,-1,-1,0
1616448591,965,188,-1,-1,0
1616448591,965,188,-1,-1,0
1616448591,960,187,-1,-1,0
1616448591,950,181,-1,-1,0
1616448591,936,174,-1,-1,0
1616448591,912,163,-1,-1,0
1616448591,881,149,-1,-1,0
1616448591,858,138,-1,-1,0
1616448591,835,128,-1,-1,0
1616448591,820,120,-1,-1,0
1616448591,808,114,-1,-1,0
1616448591,801,110,-1,-1,0
1616448591,799,108,-1,-1,0
1616448591,797,107,-1,-1,0
1616448591,797,107,-1,-1,0
1616448591,797,108,-1,-1,0
1616448591,797,114,-1,-1,0
1616448591,798,121,-1,-1,0
1616448591,799,131,-1,-1,0
1616448591,799,141,-1,-1,0
1616448591,799,152,-1,-1,0
1616448591,799,163,-1,-1,0
1616448591,797,172,-1,-1,0
1616448591,795,181,-1,-1,0
1616448591,792,189,-1,-1,0
1616448591,791,198,-1,-1,0
1616448591,788,207,-1,-1,0
1616448591,786,214,-1,-1,0
1616448591,784,219,-1,-1,0
1616448591,781,225,-1,-1,0
1616448591,779,230,-1,-1,0
1616448591,777,232,-1,-1,0
1616448591,776,235,-1,-1,0
1616448591,774,237,-1,-1,0
1616448591,773,239,-1,-1,0
1616448591,772,241,-1,-1,0
1616448591,771,242,-1,-1,0
1616448591,771,243,-1,-1,0
1616448591,771,244,-1,-1,0
1616448591,770,244,-1,-1,0
1616448591,770,245,-1,-1,0
1616448591,769,245,-1,-1,0
1616448591,769,246,-1,-1,0
1616448591,768,247,-1,-1,0
1616448591,765,248,-1,-1,0
1616448591,764,249,-1,-1,0
1616448591,761,251,-1,-1,0
1616448591,756,251,-1,-1,0
1616448591,753,252,-1,-1,0
1616448591,748,252,-1,-1,0
1616448591,741,252,-1,-1,0
1616448591,734,252,-1,-1,0
1616448591,726,252,-1,-1,0
1616448591,717,252,-1,-1,0
1616448591,709,252,-1,-1,0
1616448591,700,252,-1,-1,0
1616448591,692,252,-1,-1,0
1616448591,683,251,-1,-1,0
1616448591,676,249,-1,-1,0
1616448591,672,248,-1,-1,0
1616448591,668,247,-1,-1,0
1616448591,666,247,-1,-1,0
1616448591,664,247,-1,-1,0
1616448591,664,247,-1,-1,0
1616448591,663,247,-1,-1,0
1616448591,663,246,-1,-1,0
1616448591,661,246,-1,-1,0
1616448591,661,246,-1,-1,0
1616448591,659,246,-1,-1,0
1616448591,657,245,-1,-1,0
1616448591,655,245,-1,-1,0
1616448591,652,245,-1,-1,0
1616448591,649,245,-1,-1,0
1616448591,644,244,-1,-1,0
1616448591,639,244,-1,-1,0
1616448591,632,244,-1,-1,0
1616448591,626,244,-1,-1,0
1616448591,621,244,-1,-1,0
1616448591,617,244,-1,-1,0
1616448591,613,244,-1,-1,0
1616448591,612,244,-1,-1,0
1616448591,611,244,-1,-1,0
1616448591,611,244,-1,-1,0
1616448591,611,244,-1,-1,0
1616448591,612,243,-1,-1,0
1616448591,615,243,-1,-1,0
1616448591,617,243,-1,-1,0
1616448591,619,243,-1,-1,0
1616448591,619,243,-1,-1,0
1616448591,620,243,-1,-1,0
1616448591,620,243,-1,-1,0
1616448591,620,243,-1,-1,0
1616448591,622,243,-1,-1,0
1616448591,624,243,-1,-1,0
1616448591,625,243,-1,-1,0
1616448591,627,243,-1,-1,0
1616448591,632,243,-1,-1,0
1616448591,636,243,-1,-1,0
1616448591,642,243,-1,-1,0
1616448591,650,243,-1,-1,0
1616448591,658,243,-1,-1,0
1616448591,667,243,-1,-1,0
1616448591,678,243,-1,-1,0
1616448591,687,243,-1,-1,0
1616448591,695,243,-1,-1,0
1616448592,702,243,-1,-1,0
1616448592,706,243,-1,-1,0
1616448592,708,243,-1,-1,0
1616448592,710,243,-1,-1,0
1616448592,710,243,-1,-1,0
1616448592,711,242,-1,-1,0
1616448592,711,242,-1,-1,0
1616448592,711,242,-1,-1,0
1616448592,712,241,-1,-1,0
1616448592,712,241,-1,-1,0
1616448592,712,240,-1,-1,0
1616448592,713,240,-1,-1,0
1616448592,713,239,-1,-1,0
1616448592,714,239,-1,-1,0
1616448592,714,238,-1,-1,0
1616448592,715,238,-1,-1,0
1616448592,717,236,-1,-1,0
1616448592,719,236,-1,-1,0
1616448592,722,234,-1,-1,0
1616448592,724,233,-1,-1,0
1616448592,727,232,-1,-1,0
1616448592,729,231,-1,-1,0
1616448592,731,230,-1,-1,0
1616448592,733,229,-1,-1,0
1616448592,735,228,-1,-1,0
1616448592,736,228,-1,-1,0
1616448592,736,227,-1,-1,0
1616448592,737,226,-1,-1,0
1616448592,737,226,-1,-1,0
1616448592,738,226,-1,-1,0
1616448592,738,225,-1,-1,0
1616448592,738,225,-1,-1,0
1616448592,738,225,-1,-1,0
1616448592,739,225,-1,-1,0
1616448592,739,225,-1,-1,0
1616448592,737,224,-1,-1,0
1616448592,735,224,-1,-1,0
1616448592,735,224,-1,-1,0
1616448592,733,224,-1,-1,0
1616448592,733,224,-1,-1,0
1616448592,732,224,-1,-1,0
1616448592,732,224,-1,-1,0
1616448592,731,224,-1,-1,0
1616448593,730,224,-1,-1,0
1616448593,730,225,-1,-1,0
1616448593,729,225,-1,-1,0
1616448593,729,226,-1,-1,0
1616448593,728,226,-1,-1,0
1616448593,728,227,-1,-1,0
1616448593,727,228,-1,-1,0
1616448593,726,228,-1,-1,0
1616448594,725,228,-1,-1,0
1616448594,720,228,-1,-1,0
1616448594,716,228,-1,-1,0
1616448594,711,228,-1,-1,0
1616448594,704,228,-1,-1,0
1616448594,696,228,-1,-1,0
1616448594,684,228,-1,-1,0
1616448594,672,227,-1,-1,0
1616448594,659,226,-1,-1,0
1616448594,646,224,-1,-1,0
1616448594,636,222,-1,-1,0
1616448594,627,221,-1,-1,0
1616448594,620,219,-1,-1,0
1616448594,615,218,-1,-1,0
1616448594,612,217,-1,-1,0
1616448594,607,216,-1,-1,0
1616448594,605,215,-1,-1,0
1616448594,602,214,-1,-1,0
1616448594,601,214,-1,-1,0
1616448594,599,214,-1,-1,0
1616448594,596,213,-1,-1,0
1616448594,596,213,-1,-1,0
1616448594,595,213,-1,-1,0
1616448594,594,212,-1,-1,0
1616448595,593,212,-1,-1,0
1616448595,593,212,-1,-1,0
1616448595,593,212,-1,-1,0
1616448595,600,214,-1,-1,0
1616448595,607,217,-1,-1,0
1616448595,616,220,-1,-1,0
1616448595,626,224,-1,-1,0
1616448595,638,227,-1,-1,0
1616448595,654,233,-1,-1,0
1616448595,673,239,-1,-1,0
1616448595,691,245,-1,-1,0
1616448595,707,249,-1,-1,0
1616448595,718,252,-1,-1,0
1616448595,727,254,-1,-1,0
1616448595,734,256,-1,-1,0
1616448595,737,257,-1,-1,0
1616448595,739,257,-1,-1,0
1616448595,741,257,-1,-1,0
1616448595,741,257,-1,-1,0
1616448595,741,256,-1,-1,0
1616448595,741,253,-1,-1,0
1616448595,741,252,-1,-1,0
1616448595,741,252,-1,-1,0
1616448595,741,250,-1,-1,0
1616448595,741,248,-1,-1,0
1616448595,740,247,-1,-1,0
1616448595,740,245,-1,-1,0
1616448595,738,244,-1,-1,0
1616448595,738,243,-1,-1,0
1616448595,737,242,-1,-1,0
1616448595,737,242,-1,-1,0
1616448595,736,241,-1,-1,0
1616448595,736,241,-1,-1,0
1616448595,735,241,-1,-1,0
1616448595,735,240,-1,-1,0
1616448595,735,240,-1,-1,0
1616448595,734,239,-1,-1,0
1616448595,734,239,-1,-1,0
1616448595,732,238,-1,-1,0
1616448595,732,238,-1,-1,0
1616448595,731,238,-1,-1,0
1616448595,731,238,-1,-1,0
1616448595,730,238,-1,-1,0
1616448595,729,237,-1,-1,0
1616448595,729,237,-1,-1,0
1616448595,728,236,-1,-1,0
1616448595,726,236,-1,-1,0
1616448595,723,234,-1,-1,0
1616448595,719,233,-1,-1,0
1616448595,716,233,-1,-1,0
1616448595,713,232,-1,-1,0
1616448595,710,231,-1,-1,0
1616448595,706,230,-1,-1,0
1616448595,703,230,-1,-1,0
1616448595,701,230,-1,-1,0
1616448595,699,229,-1,-1,0
1616448595,697,228,-1,-1,0
1616448595,696,228,-1,-1,0
1616448595,694,227,-1,-1,0
1616448595,693,227,-1,-1,0
1616448595,692,227,-1,-1,0
1616448595,692,227,-1,-1,0
1616448595,691,227,-1,-1,0
1616448595,690,226,-1,-1,0
1616448595,689,226,-1,-1,0
1616448595,689,226,-1,-1,0
1616448595,688,226,-1,-1,0
1616448595,686,225,-1,-1,0
1616448595,684,224,-1,-1,0
1616448595,682,224,-1,-1,0
1616448595,681,223,-1,-1,0
1616448595,680,222,-1,-1,0
1616448595,679,222,-1,-1,0
1616448595,679,222,-1,-1,0
1616448596,683,222,-1,-1,0
1616448596,689,222,-1,-1,0
1616448596,693,223,-1,-1,0
1616448596,696,224,-1,-1,0
1616448596,698,224,-1,-1,0
1616448596,699,224,-1,-1,0
1616448596,699,224,-1,-1,0
1616448596,699,227,-1,-1,0
1616448596,698,232,-1,-1,0
1616448596,697,235,-1,-1,0
1616448596,695,238,-1,-1,0
1616448596,693,241,-1,-1,0
1616448596,692,245,-1,-1,0
1616448596,690,246,-1,-1,0
1616448596,686,249,-1,-1,0
1616448596,683,250,-1,-1,0
1616448596,678,252,-1,-1,0
1616448596,674,253,-1,-1,0
1616448596,670,255,-1,-1,0
1616448596,666,256,-1,-1,0
1616448596,664,256,-1,-1,0
1616448596,663,256,-1,-1,0
1616448596,662,256,-1,-1,0
1616448596,662,256,-1,-1,0
1616448596,662,257,-1,-1,0
1616448596,662,258,-1,-1,0
1616448596,662,261,-1,-1,0
1616448596,662,262,-1,-1,0
1616448596,662,264,-1,-1,0
1616448596,662,266,-1,-1,0
1616448596,662,268,-1,-1,0
1616448596,662,270,-1,-1,0
1616448596,662,272,-1,-1,0
1616448596,662,274,-1,-1,0
1616448596,663,277,-1,-1,0
1616448596,664,278,-1,-1,0
1616448596,664,279,-1,-1,0
1616448596,666,281,-1,-1,0
1616448596,667,282,-1,-1,0
1616448596,669,282,-1,-1,0
1616448596,673,283,-1,-1,0
1616448596,678,284,-1,-1,0
1616448596,686,284,-1,-1,0
1616448596,697,284,-1,-1,0
1616448596,707,284,-1,-1,0
1616448596,718,284,-1,-1,0
1616448596,729,284,-1,-1,0
1616448596,738,284,-1,-1,0
1616448596,747,285,-1,-1,0
1616448596,754,287,-1,-1,0
1616448596,761,289,-1,-1,0
1616448596,768,291,-1,-1,0
1616448596,772,293,-1,-1,0
1616448596,775,294,-1,-1,0
1616448596,776,295,-1,-1,0
1616448596,777,295,-1,-1,0
1616448596,777,295,-1,-1,0
1616448596,775,294,-1,-1,0
1616448596,775,292,-1,-1,0
1616448596,773,292,-1,-1,0
1616448596,772,290,-1,-1,0
1616448596,769,289,-1,-1,0
1616448596,763,286,-1,-1,0
1616448596,755,284,-1,-1,0
1616448596,746,281,-1,-1,0
1616448596,734,277,-1,-1,0
1616448596,722,273,-1,-1,0
1616448596,712,270,-1,-1,0
1616448596,701,266,-1,-1,0
1616448596,695,263,-1,-1,0
1616448596,691,262,-1,-1,0
1616448596,689,260,-1,-1,0
1616448596,688,259,-1,-1,0
1616448596,687,259,-1,-1,0
1616448596,686,258,-1,-1,0
1616448596,685,257,-1,-1,0
1616448596,682,255,-1,-1,0
1616448596,679,254,-1,-1,0
1616448596,677,253,-1,-1,0
1616448596,675,252,-1,-1,0
1616448596,673,251,-1,-1,0
1616448596,672,251,-1,-1,0
1616448596,671,250,-1,-1,0
1616448597,671,250,-1,-1,0
1616448597,675,250,-1,-1,0
1616448597,678,252,-1,-1,0
1616448597,682,253,-1,-1,0
1616448597,687,253,-1,-1,0
1616448597,691,254,-1,-1,0
1616448597,698,254,-1,-1,0
1616448597,704,254,-1,-1,0
1616448597,713,254,-1,-1,0
1616448597,719,253,-1,-1,0
1616448597,730,252,-1,-1,0
1616448597,740,251,-1,-1,0
1616448597,752,251,-1,-1,0
1616448597,765,251,-1,-1,0
1616448597,778,250,-1,-1,0
1616448597,790,249,-1,-1,0
1616448597,798,248,-1,-1,0
1616448597,803,246,-1,-1,0
1616448597,806,245,-1,-1,0
1616448597,806,245,-1,-1,0
1616448597,806,245,-1,-1,0
1616448597,807,245,-1,-1,0
1616448597,806,243,-1,-1,0
1616448597,802,241,-1,-1,0
1616448597,797,237,-1,-1,0
1616448597,791,234,-1,-1,0
1616448597,784,231,-1,-1,0
1616448597,775,227,-1,-1,0
1616448597,767,222,-1,-1,0
1616448597,757,218,-1,-1,0
1616448597,747,214,-1,-1,0
1616448597,739,210,-1,-1,0
1616448597,730,205,-1,-1,0
1616448597,724,202,-1,-1,0
1616448597,719,199,-1,-1,0
1616448597,715,197,-1,-1,0
1616448597,713,195,-1,-1,0
1616448597,711,194,-1,-1,0
1616448597,708,192,-1,-1,0
1616448597,707,192,-1,-1,0
1616448597,706,191,-1,-1,0
1616448597,706,191,-1,-1,0
1616448597,706,190,-1,-1,0
1616448597,705,190,-1,-1,0
1616448597,705,190,-1,-1,0
1616448597,705,189,-1,-1,0
1616448597,705,189,-1,-1,0
1616448597,705,188,-1,-1,0
1616448597,705,188,-1,-1,0
1616448597,705,187,-1,-1,0
1616448597,705,187,-1,-1,0
1616448597,705,185,-1,-1,0
1616448597,706,185,-1,-1,0
1616448597,706,184,-1,-1,0
1616448597,707,184,-1,-1,0
1616448597,708,183,-1,-1,0
1616448597,709,183,-1,-1,0
1616448597,709,182,-1,-1,0
1616448597,710,182,-1,-1,0
1616448597,711,181,-1,-1,0
1616448597,712,180,-1,-1,0
1616448597,714,179,-1,-1,0
1616448597,716,178,-1,-1,0
1616448597,719,176,-1,-1,0
1616448597,722,175,-1,-1,0
1616448597,724,174,-1,-1,0
1616448597,726,172,-1,-1,0
1616448597,728,171,-1,-1,0
1616448597,730,169,-1,-1,0
1616448597,732,168,-1,-1,0
1616448597,733,165,-1,-1,0
1616448597,734,162,-1,-1,0
1616448597,735,160,-1,-1,0
1616448597,735,158,-1,-1,0
1616448597,735,156,-1,-1,0
1616448597,735,154,-1,-1,0
1616448597,735,152,-1,-1,0
1616448597,735,150,-1,-1,0
1616448597,735,150,-1,-1,0
1616448597,735,149,-1,-1,0
1616448597,735,148,-1,-1,0
1616448597,735,144,-1,-1,0
1616448597,734,141,-1,-1,0
1616448597,732,136,-1,-1,0
1616448597,730,133,-1,-1,0
1616448597,728,128,-1,-1,0
1616448597,727,125,-1,-1,0
1616448597,726,122,-1,-1,0
1616448597,724,117,-1,-1,0
1616448597,723,114,-1,-1,0
1616448597,722,110,-1,-1,0
1616448597,721,107,-1,-1,0
1616448597,719,104,-1,-1,0
1616448597,719,102,-1,-1,0
1616448598,719,101,-1,-1,0
1616448598,719,100,-1,-1,0
1616448598,719,98,-1,-1,0
1616448598,719,97,-1,-1,0
1616448598,719,97,-1,-1,0
1616448598,719,96,-1,-1,0
1616448598,719,95,-1,-1,0
1616448598,719,95,-1,-1,0
1616448598,719,92,-1,-1,0
1616448598,719,90,-1,-1,0
1616448598,719,89,-1,-1,0
1616448598,719,88,-1,-1,0
1616448598,719,87,-1,-1,0
1616448598,719,86,-1,-1,0
1616448598,719,86,0,10.6879,0
1616448601,718,87,-1,-1,0
1616448601,717,91,-1,-1,0
1616448601,716,95,-1,-1,0
1616448601,716,99,-1,-1,0
1616448601,715,106,-1,-1,0
1616448601,714,113,-1,-1,0
1616448601,713,120,-1,-1,0
1616448601,712,128,-1,-1,0
1616448601,712,133,-1,-1,0
1616448601,712,138,-1,-1,0
1616448601,711,142,-1,-1,0
1616448601,711,144,-1,-1,0
1616448601,710,147,-1,-1,0
1616448601,710,149,-1,-1,0
1616448601,709,152,-1,-1,0
1616448601,709,154,-1,-1,0
1616448601,708,156,-1,-1,0
1616448601,708,157,-1,-1,0
1616448601,707,160,-1,-1,0
1616448601,707,162,-1,-1,0
1616448601,706,164,-1,-1,0
1616448601,706,167,-1,-1,0
1616448601,706,170,-1,-1,0
1616448601,705,173,-1,-1,0
1616448601,704,176,-1,-1,0
1616448601,704,179,-1,-1,0
1616448601,703,181,-1,-1,0
1616448601,703,184,-1,-1,0
1616448601,703,186,-1,-1,0
1616448601,702,187,-1,-1,0
1616448601,702,188,-1,-1,0
1616448601,702,188,-1,-1,0
1616448602,702,187,-1,-1,0
1616448602,702,184,-1,-1,0
1616448602,702,181,-1,-1,0
1616448602,702,180,-1,-1,0
1616448602,702,178,-1,-1,0
1616448602,702,176,-1,-1,0
1616448602,702,174,-1,-1,0
1616448602,703,171,-1,-1,0
1616448602,704,169,-1,-1,0
1616448602,704,166,-1,-1,0
1616448602,705,165,-1,-1,0
1616448602,706,163,-1,-1,0
1616448602,706,163,-1,-1,0
1616448602,706,162,-1,-1,0
1616448602,706,162,-1,-1,0
1616448602,706,162,-1,-1,0
1616448602,706,165,-1,-1,0
1616448602,706,168,-1,-1,0
1616448602,707,170,-1,-1,0
1616448602,707,172,-1,-1,0
1616448602,708,174,-1,-1,0
1616448602,708,177,-1,-1,0
1616448602,708,179,-1,-1,0
1616448602,709,181,-1,-1,0
1616448602,709,183,-1,-1,0
1616448602,709,183,-1,-1,0
1616448602,709,184,-1,-1,0
1616448602,709,185,-1,-1,0
1616448603,709,186,-1,-1,0
1616448603,709,188,-1,-1,0
1616448603,709,191,-1,-1,0
1616448603,709,192,-1,-1,0
1616448603,709,194,-1,-1,0
1616448603,709,196,-1,-1,0
1616448603,709,198,-1,-1,0
1616448603,709,199,-1,-1,0
1616448603,709,200,-1,-1,0
1616448603,709,200,-1,-1,0
1616448603,709,201,-1,-1,0
1616448604,709,201,-1,-1,0
1616448604,709,202,-1,-1,0
1616448604,709,204,-1,-1,0
1616448604,709,205,-1,-1,0
1616448604,709,206,-1,-1,0
1616448604,709,206,-1,-1,0
1616448604,710,207,-1,-1,0
1616448604,710,207,-1,-1,0
1616448604,710,208,-1,-1,0
1616448604,710,209,-1,-1,0
1616448605,710,209,-1,-1,0
1616448605,710,211,-1,-1,0
1616448605,710,215,-1,-1,0
1616448605,710,217,-1,-1,0
1616448605,710,221,-1,-1,0
1616448605,711,224,-1,-1,0
1616448605,711,227,-1,-1,0
1616448605,711,230,-1,-1,0
1616448605,711,233,-1,-1,0
1616448605,711,235,-1,-1,0
1616448605,711,237,-1,-1,0
1616448605,711,239,-1,-1,0
1616448605,711,239,-1,-1,0
1616448605,711,241,-1,-1,0
1616448605,711,241,-1,-1,0
1616448605,711,242,-1,-1,0
1616448605,711,243,-1,-1,0
1616448605,711,243,-1,-1,0
1616448605,711,244,-1,-1,0
1616448605,711,245,-1,-1,0
1616448605,711,245,-1,-1,0
1616448605,711,246,-1,-1,0
1616448605,711,246,-1,-1,0
1616448605,711,247,-1,-1,0
1616448605,711,247,-1,-1,0
1616448608,711,247,5,10.53551,0
1616448608,716,247,-1,-1,0
1616448609,726,249,-1,-1,0
1616448609,736,251,-1,-1,0
1616448609,751,254,-1,-1,0
1616448609,770,260,-1,-1,0
1616448609,795,267,-1,-1,0
1616448609,817,273,-1,-1,0
1616448609,838,277,-1,-1,0
1616448609,860,283,-1,-1,0
1616448609,873,285,-1,-1,0
1616448609,885,288,-1,-1,0
1616448609,895,289,-1,-1,0
1616448609,902,291,-1,-1,0
1616448609,905,291,-1,-1,0
1616448609,907,291,-1,-1,0
1616448609,908,291,-1,-1,0
1616448609,909,291,-1,-1,0
1616448609,909,291,-1,-1,0
1616448609,911,290,-1,-1,0
1616448609,915,288,-1,-1,0
1616448609,918,287,-1,-1,0
1616448609,921,285,-1,-1,0
1616448609,923,285,-1,-1,0
1616448609,925,284,-1,-1,0
1616448609,926,284,-1,-1,0
1616448609,926,283,-1,-1,0
1616448609,926,283,-1,-1,0
1616448609,924,281,-1,-1,0
1616448609,918,279,-1,-1,0
1616448609,911,277,-1,-1,0
1616448609,901,275,-1,-1,0
1616448609,888,273,-1,-1,0
1616448609,873,271,-1,-1,0
1616448609,852,268,-1,-1,0
1616448609,829,264,-1,-1,0
1616448609,806,261,-1,-1,0
1616448609,778,259,-1,-1,0
1616448609,753,258,-1,-1,0
1616448609,730,256,-1,-1,0
1616448609,716,256,-1,-1,0
1616448609,702,256,-1,-1,0
1616448609,693,256,-1,-1,0
1616448609,686,256,-1,-1,0
